WERKS,EQUNR,EMATN,DATAB,DATBI,MAABC,MENGE,LEADTIME,cut_date,operate_day,k,demand_peryear,Anper
B601,B-01M303,6121638,2016-01-01,2099-12-31,B,8.0,51.5,2021-12-31,2191,6.0,1.3333333333333333,PKG
B601,B-01M308,6121638,2016-01-01,2099-12-31,B,2.0,51.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-01P514B,6121638,2016-01-01,2099-12-31,B,6.0,51.5,2021-12-31,2191,6.0,1.0,PKG
B601,B-0106M306,6000089,2016-01-01,2099-12-31,B,2.0,62.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-29M7003,6000089,2016-03-21,2099-12-31,B,4.0,62.0,2021-12-31,2111,6.0,0.6666666666666666,PKG
B601,B-0106M306,6108997,2016-01-01,2099-12-31,B,2.0,70.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0106M307,6182701,2016-01-01,2099-12-31,B,5.0,65.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0106M308,6184280,2016-01-01,2099-12-31,B,1.0,219.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-01M308,6184280,2016-01-01,2099-12-31,B,2.0,219.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-01R301A,6184280,2016-01-01,2099-12-31,B,2.0,219.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0106M662A,6122145,2016-01-01,2099-12-31,B,74.0,158.0,2021-12-31,2191,6.0,12.333333333333334,PKG
B601,B-0106M662B,6109889,2016-01-01,2099-12-31,B,2.0,43.25,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-15M121,6109889,2016-01-01,2099-12-31,B,2.0,43.25,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0106P301B,6133400,2016-01-01,2099-12-31,B,2.0,248.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0106R301A,6121111,2016-01-01,2099-12-31,B,1.0,212.5,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0106R301A,6124537,2016-01-01,2099-12-31,B,1.0,196.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0106R301A,6125069,2016-01-01,2099-12-31,B,2.0,118.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0106R301A,6125151,2016-01-01,2099-12-31,B,5.0,118.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0106R301A,6125187,2016-01-01,2099-12-31,B,2.0,118.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0106R301A,6128669,2016-01-01,2099-12-31,B,30.0,276.0,2021-12-31,2191,6.0,5.0,PKG
B601,B-0106R301A,6128727,2016-01-01,2099-12-31,B,6.0,276.0,2021-12-31,2191,6.0,1.0,PKG
B601,B-0106R301A,6128761,2016-01-01,2099-12-31,B,24.0,276.0,2021-12-31,2191,6.0,4.0,PKG
B601,B-0106R301A,6128802,2016-01-01,2099-12-31,B,18.0,276.0,2021-12-31,2191,6.0,3.0,PKG
B601,B-0106R301A,6128818,2016-01-01,2099-12-31,B,24.0,276.0,2021-12-31,2191,6.0,4.0,PKG
B601,B-0106R301A,6128885,2016-01-01,2099-12-31,B,12.0,276.0,2021-12-31,2191,6.0,2.0,PKG
B601,B-0106R301A,6129091,2016-01-01,2099-12-31,B,2.0,174.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0106R301A,6129109,2016-01-01,2099-12-31,B,5.0,363.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0106R301A,6129143,2016-01-01,2099-12-31,B,3.0,147.33333333333334,2021-12-31,2191,6.0,0.5,PKG
B601,B-0106R301A,6131282,2016-01-01,2099-12-31,B,59.0,218.0,2021-12-31,2191,6.0,9.833333333333334,PKG
B601,B-0106R301A,6133286,2016-01-01,2099-12-31,B,5.0,315.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0106R301A,6133288,2016-01-01,2099-12-31,B,2.0,291.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0106R301B,6125155,2016-01-01,2099-12-31,B,4.0,65.5,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0106R301B,6132881,2016-01-01,2099-12-31,C,10.0,222.5,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-01P1202C,6132881,2016-01-01,2099-12-31,C,10.0,222.5,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-0106R301B,6133424,2016-01-01,2099-12-31,B,2.0,290.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0106R301C,6108914,2016-01-01,2099-12-31,B,6.0,151.2,2021-12-31,2191,6.0,1.0,PKG
B601,B-0107-101B,6109799,2016-01-01,2099-12-31,B,5.0,142.33333333333334,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0107-101B,6114616,2016-01-01,2099-12-31,B,5.0,101.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0107-101B,6119706,2016-01-01,2099-12-31,B,4.0,78.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-101B,6119757,2016-01-01,2099-12-31,B,5.0,208.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0107-101B,6123201,2016-01-01,2099-12-31,B,4.0,197.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107F,6123201,2016-01-01,2099-12-31,B,1.0,197.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-101B,6128423,2016-01-01,2099-12-31,B,2.0,112.75,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-GA101A,6128423,2016-01-01,2099-12-31,B,2.0,112.75,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-GA101B,6128423,2016-01-01,2099-12-31,B,5.0,112.75,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0107-101B,6131525,2016-01-01,2099-12-31,B,4.0,179.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-103JHP,6131525,2016-01-01,2099-12-31,B,4.0,179.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-101B,6132297,2016-01-01,2099-12-31,B,5.0,79.66666666666667,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0107-101B,6165362,2016-01-01,2099-12-31,B,3.0,67.0,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-101BBS,6110776,2016-01-01,2099-12-31,B,2.0,456.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101BCX,6125877,2016-01-01,2099-12-31,B,2.0,54.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101BJ1,6120368,2016-01-01,2099-12-31,B,1.0,148.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-101BJ2T,6120934,2016-01-01,2099-12-31,B,4.0,282.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-101BJ2T,6121463,2016-01-01,2099-12-31,B,2.0,365.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101JLP,6121463,2016-01-01,2099-12-31,B,1.0,365.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-101BJ2T,6124144,2016-01-01,2099-12-31,B,1.0,158.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-101BJ2T,6128113,2016-01-01,2099-12-31,B,1.0,365.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-101BJ2T,6128114,2016-01-01,2099-12-31,B,1.0,365.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-101BJ2T,6128598,2016-01-01,2099-12-31,B,2.0,365.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101BJ2T,6133853,2016-01-01,2099-12-31,B,1.0,365.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-101BJ2T,6133875,2016-01-01,2099-12-31,B,2.0,365.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101C,6125721,2016-01-01,2099-12-31,B,2.0,63.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101C,6125729,2016-01-01,2099-12-31,B,2.0,63.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101C,6125737,2016-01-01,2099-12-31,B,2.0,63.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101C,6129219,2016-01-01,2099-12-31,B,2.0,147.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107D2212,6129219,2016-01-01,2099-12-31,B,4.0,147.5,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-26M215,6129219,2016-01-01,2099-12-31,B,18.0,147.5,2021-12-31,2191,6.0,3.0,PKG
B601,B-0107-101E,6163942,2016-01-01,2099-12-31,B,500.0,207.0,2021-12-31,2191,6.0,83.33333333333333,PKG
B601,B-0107-101F,6125667,2016-01-01,2099-12-31,B,2.0,76.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101J,6122228,2016-01-01,2099-12-31,B,2.0,270.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101JCA,6160398,2016-01-01,2099-12-31,B,3.0,135.0,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-101JLP,6108945,2016-01-01,2099-12-31,B,2.0,583.6666666666666,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101JLP,6108946,2016-01-01,2099-12-31,B,2.0,761.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101JLP,6108962,2016-01-01,2099-12-31,B,2.0,703.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101JLP,6108963,2016-01-01,2099-12-31,B,1.0,645.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-101JLP,6108964,2016-01-01,2099-12-31,B,9.0,645.0,2021-12-31,2191,6.0,1.5,PKG
B601,B-0107-101JT,6108964,2016-01-01,2099-12-31,B,9.0,645.0,2021-12-31,2191,6.0,1.5,PKG
B601,B-0107-101JLP,6120642,2016-01-01,2099-12-31,B,4.0,168.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-101JLP,6121522,2016-01-01,2099-12-31,B,3.0,614.0,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-101JLP,6122942,2016-01-01,2099-12-31,B,10.0,230.0,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-0107-101JLP,6132661,2016-01-01,2099-12-31,B,3.0,258.0,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-101JLP,6132665,2016-01-01,2099-12-31,B,3.0,175.66666666666666,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-103J,6132665,2016-01-01,2099-12-31,B,6.0,175.66666666666666,2021-12-31,2191,6.0,1.0,PKG
B601,B-0107-101JT,6108947,2016-01-01,2099-12-31,B,1.0,348.5,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-105JT,6108947,2016-01-01,2099-12-31,B,2.0,348.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-101JT,6121530,2016-01-01,2099-12-31,B,10.0,566.3333333333334,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-0107-101JT,6125691,2016-01-01,2099-12-31,B,10.0,135.0,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-0107-116JAT,6125691,2016-01-01,2099-12-31,B,10.0,135.0,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-0107-101JT,6126947,2016-01-01,2099-12-31,B,4.0,266.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-101JT,6130669,2016-01-01,2099-12-31,B,3.0,204.5,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-101JT,6130670,2016-01-01,2099-12-31,B,3.0,289.3333333333333,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-101JT,6130671,2016-01-01,2099-12-31,B,5.0,204.5,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0107-101JT,6132130,2016-01-01,2099-12-31,B,100.0,72.0,2021-12-31,2191,6.0,16.666666666666668,PKG
B601,B-0107-101JT,6133358,2016-01-01,2099-12-31,B,2.0,243.91666666666666,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107C2212D,6133358,2016-01-01,2022-07-20,B,10.0,243.91666666666666,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-0107GA201A,6133358,2016-01-01,2099-12-31,B,2.0,243.91666666666666,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-09M109,6133358,2016-01-01,2099-12-31,B,10.0,243.91666666666666,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-0107-101JT,6133637,2016-01-01,2099-12-31,B,6.0,216.5,2021-12-31,2191,6.0,1.0,PKG
B601,B-0107-103J,6133637,2016-01-01,2099-12-31,B,6.0,216.5,2021-12-31,2191,6.0,1.0,PKG
B601,B-0107-102B,6132761,2016-01-01,2099-12-31,B,5.0,148.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0107-102E,6124422,2016-01-01,2099-12-31,B,1.0,62.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-102JL,6162482,2016-01-01,2099-12-31,B,1.0,111.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-103J,6162482,2016-01-01,2099-12-31,B,1.0,111.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-102JLJ1M,6121672,2016-01-01,2099-12-31,B,1.0,36.333333333333336,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-103D,6162534,2016-01-01,2099-12-31,B,1.0,178.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-103D,6162535,2016-01-01,2099-12-31,B,1.0,178.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-103J,6115827,2016-01-01,2099-12-31,B,4.0,178.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-103J,6116563,2016-01-01,2099-12-31,B,2.0,40.333333333333336,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-03FIL2321,6116563,2016-01-01,2099-12-31,B,3.0,40.333333333333336,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-103J,6120637,2016-01-01,2099-12-31,B,4.0,178.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-103J,6125861,2016-01-01,2099-12-31,B,4.0,201.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-103J,6132663,2016-01-01,2099-12-31,B,4.0,178.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-103J,6133635,2016-01-01,2099-12-31,B,4.0,182.5,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-103J,6161067,2016-01-01,2099-12-31,B,1000.0,84.5,2021-12-31,2191,6.0,166.66666666666666,PKG
B601,B-0107-103J,6199415,2016-01-01,2099-12-31,B,1.0,108.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-103JT,6109803,2016-01-01,2099-12-31,B,10.0,201.0,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-0107-103JT,6125926,2016-01-01,2099-12-31,B,5.0,226.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0107-103JT,6129409,2016-01-01,2099-12-31,B,10.0,195.5,2021-12-31,2191,6.0,1.6666666666666667,PKG
B601,B-0107-103JT,6133811,2016-01-01,2099-12-31,B,50.0,253.0,2021-12-31,2191,6.0,8.333333333333334,PKG
B601,B-0107-103JT,6133812,2016-01-01,2099-12-31,B,50.0,253.0,2021-12-31,2191,6.0,8.333333333333334,PKG
B601,B-0107-103JT,6162875,2016-01-01,2099-12-31,B,1.0,389.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-103JT,6162876,2016-01-01,2099-12-31,B,2.0,389.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-103JT,6162877,2016-01-01,2099-12-31,B,1.0,389.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-104D1,6120252,2016-01-01,2099-12-31,B,1.0,113.33333333333333,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-105C,6120252,2016-01-01,2099-12-31,B,2.0,113.33333333333333,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-104J,6121887,2016-01-01,2099-12-31,C,2.0,10.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-105D,6124423,2016-01-01,2099-12-31,B,2.0,92.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-105D,6128461,2016-01-01,2099-12-31,B,3.0,96.66666666666667,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-105D,6199661,2016-01-01,2099-12-31,B,3.0,69.0,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-105F1,6127018,2016-01-01,2099-12-31,B,5.0,139.0,2021-12-31,2191,6.0,0.8333333333333334,PKG
B601,B-0107-105F2,6110181,2016-01-01,2099-12-31,B,6.0,114.5,2021-12-31,2191,6.0,1.0,PKG
B601,B-0107-DA101,6110181,2016-01-01,2099-12-31,B,24.0,114.5,2021-12-31,2191,6.0,4.0,PKG
B601,B-0107-105JLP,6126894,2016-01-01,2099-12-31,B,4.0,349.6666666666667,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-105JT,6126894,2016-01-01,2099-12-31,B,1.0,349.6666666666667,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-105JLP,6128425,2016-01-01,2099-12-31,B,2.0,443.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-105JLP,6128426,2016-01-01,2099-12-31,B,2.0,443.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-105JLP,6128945,2016-01-01,2099-12-31,B,4.0,443.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-105JLP,6134172,2016-01-01,2099-12-31,B,2.0,443.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-105JT,6108938,2016-01-01,2099-12-31,B,2.0,329.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-105JT,6110122,2016-01-01,2099-12-31,B,18.0,175.5,2021-12-31,2191,6.0,3.0,PKG
B601,B-0107-105JT,6110125,2016-01-01,2099-12-31,B,4.0,181.33333333333334,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-105JT,6110428,2016-01-01,2099-12-31,B,6.0,175.5,2021-12-31,2191,6.0,1.0,PKG
B601,B-0107-105JT,6110436,2016-01-01,2099-12-31,B,6.0,175.5,2021-12-31,2191,6.0,1.0,PKG
B601,B-0107-105JT,6132555,2016-01-01,2099-12-31,B,8.0,202.0,2021-12-31,2191,6.0,1.3333333333333333,PKG
B601,B-0107-105JT,6132569,2016-01-01,2099-12-31,B,6.0,202.0,2021-12-31,2191,6.0,1.0,PKG
B601,B-0107-105JT,6184335,2016-01-01,2099-12-31,B,2.0,194.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-107JA,6109159,2016-01-01,2099-12-31,B,8.0,14.2,2021-12-31,2191,6.0,1.3333333333333333,PKG
B601,B-0107-107JC,6109159,2016-01-01,2099-12-31,B,4.0,14.2,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-108JA,6109159,2016-01-01,2099-12-31,B,2.0,14.2,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-141J,6109159,2016-01-01,2099-12-31,B,4.0,14.2,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-141JA,6109159,2016-01-01,2099-12-31,B,4.0,14.2,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-09M110,6109159,2016-01-01,2099-12-31,B,4.0,14.2,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JA,6110079,2016-01-01,2099-12-31,B,4.0,51.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JB,6110079,2016-01-01,2099-12-31,B,4.0,51.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JA,6110081,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JB,6110081,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JCM,6110081,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JA,6110094,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JB,6110094,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JCM,6110094,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JA,6110107,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JB,6110107,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JCM,6110107,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JA,6110109,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JB,6110109,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JCM,6110109,2016-01-01,2099-12-31,B,4.0,79.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JA,6110110,2016-01-01,2099-12-31,B,4.0,51.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JB,6110110,2016-01-01,2099-12-31,B,4.0,51.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JA,6121206,2016-01-01,2099-12-31,C,6.0,336.0,2021-12-31,2191,6.0,1.0,PKG
B601,B-0107-107JA,6121874,2016-01-01,2099-12-31,C,4.0,10.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-141J,6121874,2016-01-01,2099-12-31,C,4.0,10.0,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-107JA,6125513,2016-01-01,2099-12-31,B,2.0,55.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-141JB,6125513,2016-01-01,2099-12-31,B,2.0,55.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-GT2280,6125513,2017-11-16,2099-12-31,B,5.0,55.0,2021-12-31,1506,4.0,1.25,PKG
B601,B-0107-107JA,6130931,2016-01-01,2099-12-31,B,3.0,108.25,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-107JC,6130931,2016-01-01,2099-12-31,B,2.0,108.25,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-107JAHT,6116236,2016-01-01,2099-12-31,B,2.0,12.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-141J,6116236,2016-01-01,2099-12-31,B,6.0,12.0,2021-12-31,2191,6.0,1.0,PKG
B601,B-0107-107JB,6109246,2016-01-01,2099-12-31,C,4.0,109.5,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18M3125,6109246,2016-01-01,2099-12-31,C,4.0,109.5,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-18M4125,6109246,2016-01-01,2099-12-31,C,2.0,109.5,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-107JB,6110457,2016-01-01,2099-12-31,B,20.0,318.0,2021-12-31,2191,6.0,3.3333333333333335,PKG
B601,B-0107-107JBT,6109147,2016-01-01,2099-12-31,B,4.0,41.333333333333336,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-22M362,6109147,2016-01-01,2099-12-31,B,2.0,41.333333333333336,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-107JBT,6161111,2016-01-01,2099-12-31,B,1.0,174.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-107JD,6162066,2016-01-01,2099-12-31,B,2.0,100.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-107JDM,6162066,2016-01-01,2099-12-31,B,2.0,100.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-107JD,6185535,2016-01-01,2099-12-31,B,2.0,509.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-108J,6121328,2016-01-01,2099-12-31,B,2.0,556.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-108J,6130920,2016-01-01,2099-12-31,B,2.0,124.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-108LJAM,6109166,2016-01-01,2099-12-31,B,2.0,22.25,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-109C,6123246,2016-01-01,2099-12-31,B,2.0,103.2,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-109C,6123333,2016-01-01,2099-12-31,B,2.0,241.88888888888889,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-109C,6184538,2016-01-01,2099-12-31,B,3.0,63.333333333333336,2021-12-31,2191,6.0,0.5,PKG
B601,B-0107-109C,6185718,2016-01-01,2099-12-31,B,2.0,70.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-109C,6191939,2016-01-01,2099-12-31,B,1.0,56.666666666666664,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-113J,6130916,2016-01-01,2099-12-31,B,4.0,294.3333333333333,2021-12-31,2191,6.0,0.6666666666666666,PKG
B601,B-0107-114C,6120256,2016-01-01,2099-12-31,B,2.0,130.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-114C,6129207,2016-01-01,2099-12-31,B,1.0,235.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-114J,6130918,2016-01-01,2099-12-31,B,2.0,174.0,2021-12-31,2191,6.0,0.3333333333333333,PKG
B601,B-0107-115C,6185510,2016-01-01,2099-12-31,B,1.0,180.33333333333334,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-115C,6185511,2016-01-01,2099-12-31,B,1.0,200.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-115C,6185512,2016-01-01,2099-12-31,B,1.0,200.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-115C,6185513,2016-01-01,2099-12-31,B,1.0,200.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-115C,6185514,2016-01-01,2099-12-31,B,1.0,200.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-115C,6185515,2016-01-01,2099-12-31,B,1.0,200.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-115C,6185516,2016-01-01,2099-12-31,B,1.0,180.33333333333334,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-115C,6185517,2016-01-01,2099-12-31,B,1.0,200.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
B601,B-0107-115C,6185518,2016-01-01,2099-12-31,B,1.0,200.0,2021-12-31,2191,6.0,0.16666666666666666,PKG
